|dates|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Nacogdoches_Texas_UnitedStates.TotalPopulation.data|Nacogdoches_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|65204.0|0
