|dates|Bland_Virginia_UnitedStates.BLS_EmployedPopulation.data|Bland_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Bland_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Bland_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Bland_Virginia_UnitedStates.BLS_UnemploymentRate.data|Bland_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Bland_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Bland_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|2760.0|0|76.5|0|2.696985721840296|0|2836.5|0
0|2020-01-27|2760.0|0|76.5|0|2.696985721840296|0|2836.5|0
0|2020-01-28|2760.0|0|76.5|0|2.696985721840296|0|2836.5|0
0|2020-01-29|2760.0|0|76.5|0|2.696985721840296|0|2836.5|0
0|2020-01-30|2760.0|0|76.5|0|2.696985721840296|0|2836.5|0
0|2020-01-31|2760.0|0|76.5|0|2.696985721840296|0|2836.5|0
0|2020-02-01|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-02|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-03|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-04|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-05|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-06|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-07|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-08|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-09|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-10|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-11|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-12|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-13|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-14|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-15|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-16|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-17|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-18|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-19|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-20|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-21|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-22|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-23|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-24|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-25|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-26|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-27|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-28|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-02-29|2795.0|0|89.0|0|3.085991678224688|0|2884.0|0
0|2020-03-01|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-02|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-03|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-04|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-05|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-06|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-07|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-08|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-09|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-10|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-11|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-12|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-13|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-14|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-15|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-16|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-17|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-18|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-19|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-20|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-21|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-22|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-23|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-24|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-25|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-26|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-27|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-28|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-29|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-30|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-03-31|2772.5|0|108.0|0|3.749349071341781|0|2880.5|0
0|2020-04-01|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-02|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-03|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-04|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-05|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-06|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-07|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-08|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-09|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-10|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-11|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-12|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-13|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-14|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-15|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-16|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-17|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-18|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-19|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-20|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-21|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-22|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-23|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-24|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-25|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-26|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-27|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-28|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-29|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-04-30|2564.0|0|341.5|0|11.753570813973498|0|2905.5|0
0|2020-05-01|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-02|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-03|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-04|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-05|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-06|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-07|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-08|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-09|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-10|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-11|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-12|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-13|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-14|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-15|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-16|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-17|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-18|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-19|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-20|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-21|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-22|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-23|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-24|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-25|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-26|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-27|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-28|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-29|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-30|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-05-31|2528.0|0|220.0|0|8.005822416302765|0|2748.0|0
0|2020-06-01|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-02|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-03|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-04|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-05|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-06|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-07|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-08|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-09|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-10|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-11|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-12|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-13|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-14|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-15|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-16|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-17|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-18|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-19|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-20|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-21|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-22|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-23|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-24|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-25|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-26|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-27|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-28|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-29|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-06-30|2547.0|0|209.0|0|7.583454281567489|0|2756.0|0
0|2020-07-01|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-02|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-03|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-04|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-05|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-06|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-07|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-08|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-09|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-10|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-11|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-12|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-13|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-14|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-15|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-16|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-17|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-18|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-19|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-20|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-21|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-22|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-23|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-24|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-25|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-26|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-27|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-28|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-29|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-30|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-07-31|2600.0|0|182.0|0|6.542056074766355|0|2782.0|0
0|2020-08-01|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-02|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-03|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-04|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-05|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-06|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-07|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-08|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-09|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-10|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-11|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-12|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-13|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-14|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-15|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-16|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-17|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-18|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-19|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-20|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-21|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-22|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-23|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-24|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-25|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-26|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-27|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-28|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-29|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-30|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-08-31|2645.0|0|174.0|0|6.1724015608371765|0|2819.0|0
0|2020-09-01|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-02|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-03|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-04|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-05|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-06|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-07|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-08|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-09|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-10|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-11|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-12|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-13|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-14|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-15|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-16|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-17|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-18|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-19|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-20|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-21|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-22|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-23|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-24|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-25|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-26|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-27|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-28|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-29|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-09-30|2636.0|0|134.0|0|4.837545126353791|0|2770.0|0
0|2020-10-01|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-02|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-03|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-04|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-05|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-06|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-07|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-08|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-09|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-10|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-11|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-12|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-13|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-14|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-15|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-16|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-17|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-18|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-19|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-20|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-21|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-22|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-23|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-24|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-25|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-26|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-27|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-28|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-29|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-30|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-10-31|2687.0|0|114.0|0|4.069975008925383|0|2801.0|0
0|2020-11-01|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-02|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-03|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-04|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-05|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-06|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-07|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-08|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-09|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-10|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-11|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-12|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-13|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-14|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-15|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-16|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-17|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-18|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-19|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-20|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-21|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-22|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-23|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-24|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-25|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-26|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-27|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-28|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-29|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-11-30|2687.0|0|128.0|0|4.547069271758437|0|2815.0|0
0|2020-12-01|2656.0|0|129.0|0|4.631956912028725|0|2785.0|0
0|2020-12-02|2656.0|0|129.0|0|4.631956912028725|0|2785.0|0
0|2020-12-03|2656.0|0|129.0|0|4.631956912028725|0|2785.0|0
0|2020-12-04|2656.0|0|129.0|0|4.631956912028725|0|2785.0|0
0|2020-12-05|2656.0|0|129.0|0|4.631956912028725|0|2785.0|0
0|2020-12-06|2656.0|0|129.0|0|4.631956912028725|0|2785.0|0
0|2020-12-07|2656.0|0|129.0|0|4.631956912028725|0|2785.0|0
0|2020-12-08|2656.0|0|129.0|0|4.631956912028725|0|2785.0|0
0|2020-12-09|2656.0|0|129.0|0|4.631956912028725|0|2785.0|0
