|dates|Pembina_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Pembina_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Pembina_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Pembina_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Pembina_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Pembina_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Pembina_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Pembina_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-02|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-03|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-04|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-05|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-06|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-07|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-08|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-09|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-10|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-11|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-12|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-13|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-14|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-15|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-16|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-17|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-18|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-19|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-20|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-21|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-22|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-23|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-24|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-25|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-26|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-27|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-28|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-29|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-30|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-01-31|3106.0|0|142.5|0|4.386639987686625|0|3248.5|0
0|2020-02-01|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-02|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-03|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-04|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-05|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-06|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-07|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-08|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-09|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-10|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-11|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-12|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-13|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-14|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-15|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-16|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-17|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-18|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-19|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-20|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-21|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-22|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-23|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-24|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-25|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-26|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-27|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-28|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-02-29|3098.0|0|136.5|0|4.220126758386149|0|3234.5|0
0|2020-03-01|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-02|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-03|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-04|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-05|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-06|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-07|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-08|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-09|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-10|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-11|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-12|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-13|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-14|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-15|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-16|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-17|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-18|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-19|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
0|2020-03-20|3147.5|0|145.0|0|4.403948367501898|0|3292.5|0
