|dates|Garrard_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Garrard_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Garrard_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Garrard_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Garrard_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Garrard_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Garrard_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Garrard_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-09|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-10|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-11|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-12|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-13|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-14|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-15|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-16|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-17|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-18|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-19|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-20|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-21|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-22|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-23|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-24|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-25|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-26|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-27|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-28|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-29|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-30|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-03-31|7268.5|0|425.0|0|5.524143757717554|0|7693.5|0
0|2020-04-01|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-02|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-03|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-04|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-05|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-06|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-07|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-08|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-09|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-10|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-11|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-12|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-13|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-14|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-15|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-16|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-17|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-18|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-19|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-20|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-21|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-22|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-23|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-24|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-25|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-26|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-27|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-28|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-29|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-04-30|6517.0|0|1192.0|0|15.462446491114282|0|7709.0|0
0|2020-05-01|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-02|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-03|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-04|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-05|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-06|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-07|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-08|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-09|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-10|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-11|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-12|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-13|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-14|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-15|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-16|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-17|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-18|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-19|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-20|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-21|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-22|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-23|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-24|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-25|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-26|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-27|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-28|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-29|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-30|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-05-31|7009.0|0|761.0|0|9.794079794079794|0|7770.0|0
0|2020-06-01|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-02|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-03|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-04|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-05|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-06|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-07|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-08|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-09|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-10|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-11|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-12|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-13|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-14|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-15|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-16|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-17|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-18|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-19|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-20|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-21|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-22|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-23|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-24|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-25|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-26|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-27|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-28|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-29|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-06-30|7055.0|0|394.0|0|5.289300577258692|0|7449.0|0
0|2020-07-01|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-02|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-03|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-04|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-05|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-06|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-07|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-08|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-09|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-10|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-11|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-12|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-13|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-14|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-15|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-16|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-17|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-18|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-19|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-20|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-21|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-22|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-23|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-24|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-25|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-26|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-27|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-28|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-29|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-30|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-07-31|6895.0|0|418.0|0|5.715848488992206|0|7313.0|0
0|2020-08-01|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-02|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-03|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-04|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-05|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-06|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-07|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-08|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-09|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-10|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-11|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-12|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-13|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-14|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-15|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-16|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-17|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-18|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-19|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-20|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-21|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-22|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-23|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-24|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-25|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-26|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-27|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-28|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-29|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-30|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-08-31|6966.0|0|356.0|0|4.862059546571975|0|7322.0|0
0|2020-09-01|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-02|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-03|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-04|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-05|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-06|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-07|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-08|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-09|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-10|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-11|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-12|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-13|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-14|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-15|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-16|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-17|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-18|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-19|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-20|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-21|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-22|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-23|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-24|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-25|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-26|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-27|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-28|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-29|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-09-30|6988.0|0|362.0|0|4.925170068027211|0|7350.0|0
0|2020-10-01|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-02|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-03|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-04|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-05|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-06|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-07|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-08|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-09|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-10|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-11|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-12|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-13|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-14|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-15|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-16|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-17|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-18|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-19|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-20|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-21|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-22|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-23|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-24|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-25|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-26|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-27|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-28|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-29|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-30|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-10-31|7009.0|0|333.0|0|4.535548896758376|0|7342.0|0
0|2020-11-01|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-02|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-03|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-04|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-05|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-06|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-07|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-08|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-09|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-10|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-11|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-12|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-13|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-14|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-15|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-16|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-17|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-18|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-19|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-20|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-21|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-22|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-23|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-24|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-25|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-26|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-27|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-28|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-29|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-11-30|7095.0|0|334.0|0|4.495894467626868|0|7429.0|0
0|2020-12-01|7041.0|0|354.0|0|4.787018255578094|0|7395.0|0
0|2020-12-02|7041.0|0|354.0|0|4.787018255578094|0|7395.0|0
0|2020-12-03|7041.0|0|354.0|0|4.787018255578094|0|7395.0|0
0|2020-12-04|7041.0|0|354.0|0|4.787018255578094|0|7395.0|0
0|2020-12-05|7041.0|0|354.0|0|4.787018255578094|0|7395.0|0
0|2020-12-06|7041.0|0|354.0|0|4.787018255578094|0|7395.0|0
0|2020-12-07|7041.0|0|354.0|0|4.787018255578094|0|7395.0|0
0|2020-12-08|7041.0|0|354.0|0|4.787018255578094|0|7395.0|0
0|2020-12-09|7041.0|0|354.0|0|4.787018255578094|0|7395.0|0
