|dates|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Highlands_Florida_UnitedStates.TotalPopulation.data|Highlands_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|106221.0|0
