|dates|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|St.LouisCity_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|St.LouisCity_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
