|dates|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pulaski_Illinois_UnitedStates.TotalPopulation.data|Pulaski_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5335.0|0
