|dates|Baltimore_Maryland_UnitedStates.BLS_EmployedPopulation.data|Baltimore_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Baltimore_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Baltimore_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Baltimore_Maryland_UnitedStates.BLS_UnemploymentRate.data|Baltimore_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Baltimore_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Baltimore_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-02|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-03|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-04|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-05|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-06|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-07|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-08|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-09|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-10|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-11|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-12|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-13|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-14|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-15|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-16|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-17|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-18|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-19|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-20|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-21|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-22|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-23|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-24|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-25|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-26|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-27|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-28|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-29|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-30|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-01-31|443193.0|0|16839.5|0|3.6605022471238446|0|460032.5|0
0|2020-02-01|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-02|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-03|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-04|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-05|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-06|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-07|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-08|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-09|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-10|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-11|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-12|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-13|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-14|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-15|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-16|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-17|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-18|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-19|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-20|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-21|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-22|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-23|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-24|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-25|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-26|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-27|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-28|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-02-29|443588.5|0|16428.5|0|3.5712810613520807|0|460017.0|0
0|2020-03-01|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-02|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-03|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-04|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-05|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-06|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-07|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-08|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-09|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-10|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-11|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-12|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-13|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-14|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-15|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-16|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-17|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-18|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-19|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-20|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-21|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-22|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-23|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-24|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-25|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-26|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-27|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-28|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-29|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-30|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-03-31|442402.0|0|17396.5|0|3.7835051658498235|0|459798.5|0
0|2020-04-01|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-02|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-03|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-04|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-05|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-06|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-07|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-08|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-09|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-10|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-11|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-12|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-13|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-14|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-15|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-16|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-17|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-18|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-19|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-20|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-21|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-22|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-23|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-24|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-25|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-26|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-27|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-28|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-29|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-04-30|386136.0|0|43103.0|0|10.041725006348445|0|429239.0|0
0|2020-05-01|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-02|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-03|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-04|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-05|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-06|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-07|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-08|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-09|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-10|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-11|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-12|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-13|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-14|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-15|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-16|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-17|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-18|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-19|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-20|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-21|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-22|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-23|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-24|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-25|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-26|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-27|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-28|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-29|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-30|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-05-31|397720.0|0|42289.0|0|9.61093977623185|0|440009.0|0
0|2020-06-01|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-02|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-03|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-04|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-05|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-06|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-07|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-08|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-09|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-10|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-11|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-12|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-13|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-14|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-15|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-16|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-17|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-18|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-19|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
0|2020-06-20|418823.0|0|39676.0|0|8.653453987904008|0|458499.0|0
