|dates|Houston_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Houston_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Houston_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Houston_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Houston_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Houston_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Houston_Tennessee_UnitedStates.TotalPopulation.data|Houston_Tennessee_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8201.0|0
