|dates|Burnet_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Burnet_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Burnet_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Burnet_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Burnet_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Burnet_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Burnet_Texas_UnitedStates.TotalPopulation.data|Burnet_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|48155.0|0
