|dates|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofWA_Washington_UnitedStates.NYT_ConfirmedDeaths.data|OutofWA_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofWA_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
