|dates|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ingham_Michigan_UnitedStates.TotalPopulation.data|Ingham_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|292406.0|0
