|dates|Iowa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Iowa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Iowa_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Iowa_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Iowa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Iowa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Iowa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Iowa_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
