|dates|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dillingham_Alaska_UnitedStates.TotalPopulation.data|Dillingham_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4916.0|0
