|dates|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Boise_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Boise_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
