|dates|Scott_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Scott_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Scott_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Scott_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Scott_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Scott_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Scott_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Scott_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-04|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-05|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-06|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-07|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-08|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-09|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-10|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-11|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-12|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-13|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-14|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-15|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-16|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-17|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-18|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-19|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-20|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-21|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-22|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-23|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-24|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-25|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-26|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-27|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-28|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-02-29|7886.5|0|420.0|0|5.056281225546259|0|8306.5|0
0|2020-03-01|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-02|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-03|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-04|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-05|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-06|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-07|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-08|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-09|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-10|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-11|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-12|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-13|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-14|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-15|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-16|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-17|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-18|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-19|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-20|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-21|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-22|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-23|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-24|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-25|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-26|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-27|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-28|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-29|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-30|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-03-31|7837.5|0|540.0|0|6.445837063563116|0|8377.5|0
0|2020-04-01|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-02|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-03|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-04|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-05|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-06|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-07|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-08|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-09|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-10|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-11|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-12|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-13|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-14|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-15|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-16|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-17|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-18|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-19|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-20|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-21|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-22|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-23|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-24|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-25|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-26|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-27|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-28|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-29|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-04-30|6808.0|0|1488.0|0|17.93635486981678|0|8296.0|0
0|2020-05-01|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-02|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-03|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-04|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-05|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-06|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-07|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-08|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-09|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-10|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-11|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-12|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-13|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-14|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-15|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-16|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-17|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-18|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-19|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-20|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-21|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-22|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-23|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-24|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-25|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-26|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-27|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-28|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-29|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-30|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-05-31|7105.0|0|797.0|0|10.086054163502912|0|7902.0|0
0|2020-06-01|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-02|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-03|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-04|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-05|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-06|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-07|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-08|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-09|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-10|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-11|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-12|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-13|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-14|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-15|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-16|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-17|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-18|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-19|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-20|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-21|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-22|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-23|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-24|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-25|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-26|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-27|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-28|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-29|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-06-30|7115.0|0|820.0|0|10.33396345305608|0|7935.0|0
0|2020-07-01|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-02|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-03|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-04|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-05|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-06|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-07|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-08|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-09|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-10|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-11|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-12|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-13|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-14|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-15|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-16|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-17|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-18|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-19|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-20|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-21|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-22|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-23|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-24|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-25|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-26|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-27|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-28|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-29|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-30|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-07-31|7155.0|0|735.0|0|9.315589353612168|0|7890.0|0
0|2020-08-01|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-02|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-03|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-04|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-05|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-06|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-07|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-08|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-09|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-10|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-11|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-12|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-13|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-14|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-15|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-16|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-17|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-18|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-19|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-20|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-21|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-22|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-23|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-24|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-25|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-26|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-27|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-28|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-29|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-30|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-08-31|7621.0|0|664.0|0|8.014484007242004|0|8285.0|0
0|2020-09-01|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-02|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-03|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-04|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-05|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-06|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-07|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-08|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-09|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-10|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-11|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-12|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-13|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-14|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-15|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-16|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-17|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-18|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-19|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-20|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-21|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-22|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-23|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-24|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-25|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-26|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-27|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-28|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-29|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-09-30|7632.0|0|634.0|0|7.669973384950399|0|8266.0|0
0|2020-10-01|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-02|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-03|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-04|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-05|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-06|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-07|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-08|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-09|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-10|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-11|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-12|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-13|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-14|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-15|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-16|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-17|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-18|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-19|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-20|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-21|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-22|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-23|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-24|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-25|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-26|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-27|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-28|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-29|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-30|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-10-31|7661.0|0|712.0|0|8.503523229427923|0|8373.0|0
0|2020-11-01|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-02|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-03|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-04|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-05|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-06|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-07|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-08|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-09|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-10|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-11|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-12|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-13|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-14|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-15|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-16|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-17|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-18|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-19|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-20|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-21|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-22|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-23|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-24|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-25|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-26|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-27|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-28|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-29|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-11-30|7677.0|0|510.0|0|6.229388054232319|0|8187.0|0
0|2020-12-01|7580.0|0|616.0|0|7.515861395802831|0|8196.0|0
0|2020-12-02|7580.0|0|616.0|0|7.515861395802831|0|8196.0|0
0|2020-12-03|7580.0|0|616.0|0|7.515861395802831|0|8196.0|0
0|2020-12-04|7580.0|0|616.0|0|7.515861395802831|0|8196.0|0
0|2020-12-05|7580.0|0|616.0|0|7.515861395802831|0|8196.0|0
0|2020-12-06|7580.0|0|616.0|0|7.515861395802831|0|8196.0|0
0|2020-12-07|7580.0|0|616.0|0|7.515861395802831|0|8196.0|0
0|2020-12-08|7580.0|0|616.0|0|7.515861395802831|0|8196.0|0
