|dates|Hidalgo_Texas_UnitedStates.BLS_EmployedPopulation.data|Hidalgo_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hidalgo_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hidalgo_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hidalgo_Texas_UnitedStates.BLS_UnemploymentRate.data|Hidalgo_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hidalgo_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hidalgo_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-24|335107.5|0|27407.0|0|7.560249314165365|0|362514.5|0
0|2020-01-25|335107.5|0|27407.0|0|7.560249314165365|0|362514.5|0
0|2020-01-26|335107.5|0|27407.0|0|7.560249314165365|0|362514.5|0
0|2020-01-27|335107.5|0|27407.0|0|7.560249314165365|0|362514.5|0
0|2020-01-28|335107.5|0|27407.0|0|7.560249314165365|0|362514.5|0
0|2020-01-29|335107.5|0|27407.0|0|7.560249314165365|0|362514.5|0
0|2020-01-30|335107.5|0|27407.0|0|7.560249314165365|0|362514.5|0
0|2020-01-31|335107.5|0|27407.0|0|7.560249314165365|0|362514.5|0
0|2020-02-01|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-02|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-03|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-04|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-05|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-06|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-07|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-08|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-09|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-10|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-11|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-12|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-13|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-14|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-15|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-16|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-17|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-18|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-19|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-20|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-21|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-22|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-23|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-24|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-25|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-26|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-27|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-28|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-02-29|338207.0|0|24133.0|0|6.660319037368217|0|362340.0|0
0|2020-03-01|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-02|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-03|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-04|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-05|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-06|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-07|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-08|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-09|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-10|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-11|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-12|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-13|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-14|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-15|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-16|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-17|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-18|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-19|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-20|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-21|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-22|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-23|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-24|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-25|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-26|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-27|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-28|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-29|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-30|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-03-31|326176.5|0|33059.0|0|9.202598295547071|0|359235.5|0
0|2020-04-01|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-02|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-03|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-04|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-05|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-06|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-07|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-08|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-09|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-10|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-11|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-12|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-13|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-14|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-15|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-16|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-17|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-18|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-19|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-20|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-21|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-22|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-23|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-24|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-25|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-26|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-27|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-28|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-29|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-04-30|281780.0|0|61173.0|0|17.83713803349147|0|342953.0|0
0|2020-05-01|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-02|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-03|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-04|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-05|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-06|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-07|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-08|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-09|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-10|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-11|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-12|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-13|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-14|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-15|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-16|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-17|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-18|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-19|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-20|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-21|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-22|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-23|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-24|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-25|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-26|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-27|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-28|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-29|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-30|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-05-31|296668.0|0|56705.0|0|16.046783427143556|0|353373.0|0
0|2020-06-01|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-02|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-03|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-04|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-05|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-06|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-07|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-08|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-09|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-10|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-11|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-12|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-13|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-14|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-15|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-16|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-17|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-18|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-19|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-20|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-21|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-22|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-23|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-24|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-25|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-26|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-27|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-28|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-29|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-06-30|313724.0|0|52423.0|0|14.317473583014472|0|366147.0|0
0|2020-07-01|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-02|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-03|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-04|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-05|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-06|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-07|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-08|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-09|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-10|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-11|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-12|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-13|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-14|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-15|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-16|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-17|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-18|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-19|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-20|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-21|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-22|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-23|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-24|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-25|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-26|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-27|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-28|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-29|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-30|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-07-31|310828.0|0|51565.0|0|14.229027602630294|0|362393.0|0
0|2020-08-01|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-02|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-03|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-04|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-05|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-06|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-07|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-08|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-09|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-10|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-11|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-12|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-13|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-14|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-15|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-16|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-17|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-18|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-19|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-20|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-21|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-22|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-23|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-24|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-25|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-26|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-27|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-28|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-29|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-30|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-08-31|322251.0|0|38101.0|0|10.573272799928958|0|360352.0|0
0|2020-09-01|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-02|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-03|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-04|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-05|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-06|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-07|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-08|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-09|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-10|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-11|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-12|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-13|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-14|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-15|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-16|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-17|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-18|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-19|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-20|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-21|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-22|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-23|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-24|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-25|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-26|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-27|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-28|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-29|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-09-30|317147.0|0|43564.0|0|12.077258525523202|0|360711.0|0
0|2020-10-01|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-02|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-03|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-04|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-05|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-06|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-07|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-08|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-09|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-10|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-11|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-12|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-13|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-14|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-15|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-16|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-17|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-18|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-19|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-20|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-21|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-22|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-23|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-24|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-25|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-26|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-27|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-28|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-29|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-30|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-10-31|324846.0|0|37814.0|0|10.426846081729444|0|362660.0|0
0|2020-11-01|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-02|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-03|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-04|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-05|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-06|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-07|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-08|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-09|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-10|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-11|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-12|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-13|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-14|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-15|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-16|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-17|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-18|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-19|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-20|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-21|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-22|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-23|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-24|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-25|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-26|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-27|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-28|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-29|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-11-30|321200.0|0|38652.0|0|10.74108244500517|0|359852.0|0
0|2020-12-01|324276.0|0|39593.0|0|10.88111380744169|0|363869.0|0
