|dates|Macon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Macon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Macon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Macon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Macon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Macon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Macon_Georgia_UnitedStates.TotalPopulation.data|Macon_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12947.0|0
