|dates|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Piatt_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Piatt_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
