|dates|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pulaski_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Pulaski_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pulaski_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
