|dates|Clinton_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clinton_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clinton_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clinton_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clinton_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clinton_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clinton_Iowa_UnitedStates.TotalPopulation.data|Clinton_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|46429.0|0
