|dates|Franklin_Kansas_UnitedStates.BLS_EmployedPopulation.data|Franklin_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Franklin_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Franklin_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Franklin_Kansas_UnitedStates.BLS_UnemploymentRate.data|Franklin_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Franklin_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Franklin_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-03|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-04|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-05|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-06|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-07|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-08|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-09|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-10|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-11|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-12|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-13|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-14|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-15|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-16|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-17|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-18|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-19|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-20|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-21|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-22|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-23|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-24|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-25|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-26|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-27|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-28|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-02-29|13775.0|0|512.0|0|3.5836774690277875|0|14287.0|0
0|2020-03-01|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-02|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-03|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-04|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-05|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-06|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-07|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-08|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-09|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-10|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-11|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-12|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-13|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-14|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-15|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-16|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-17|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-18|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-19|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-20|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-21|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-22|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-23|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-24|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-25|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-26|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-27|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-28|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-29|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-30|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-03-31|13843.5|0|472.0|0|3.297125493346373|0|14315.5|0
0|2020-04-01|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-02|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-03|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-04|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-05|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-06|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-07|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-08|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-09|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-10|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-11|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-12|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-13|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-14|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-15|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-16|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-17|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-18|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-19|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-20|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-21|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-22|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-23|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-24|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-25|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-26|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-27|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-28|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-29|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-04-30|12591.5|0|1361.0|0|9.754524278803082|0|13952.5|0
0|2020-05-01|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-02|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-03|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-04|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-05|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-06|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-07|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-08|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-09|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-10|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-11|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-12|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-13|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-14|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-15|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-16|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-17|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-18|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-19|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-20|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-21|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-22|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-23|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-24|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-25|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-26|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-27|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-28|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-29|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-30|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-05-31|13076.0|0|1092.0|0|7.707509881422925|0|14168.0|0
0|2020-06-01|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-02|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-03|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-04|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-05|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-06|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-07|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-08|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-09|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-10|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-11|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-12|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-13|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-14|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-15|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-16|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-17|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-18|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-19|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-20|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-21|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-22|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-23|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-24|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-25|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-26|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-27|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-28|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-29|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-06-30|13456.0|0|853.0|0|5.961283108533091|0|14309.0|0
0|2020-07-01|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-02|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-03|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-04|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-05|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-06|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-07|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-08|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-09|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-10|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-11|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-12|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-13|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-14|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-15|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-16|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-17|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-18|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-19|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-20|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-21|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-22|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-23|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-24|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-25|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-26|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-27|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-28|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-29|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-30|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-07-31|13422.0|0|945.0|0|6.577573606180831|0|14367.0|0
0|2020-08-01|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-02|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-03|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-04|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-05|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-06|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-07|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-08|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-09|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-10|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-11|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-12|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-13|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-14|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-15|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-16|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-17|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-18|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-19|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-20|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-21|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-22|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-23|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-24|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-25|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-26|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-27|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-28|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-29|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-30|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-08-31|13314.0|0|913.0|0|6.417375412947213|0|14227.0|0
0|2020-09-01|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-02|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-03|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-04|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-05|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-06|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-07|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-08|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-09|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-10|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-11|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-12|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-13|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-14|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-15|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-16|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-17|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-18|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-19|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-20|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-21|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-22|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-23|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-24|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-25|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-26|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-27|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-28|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-29|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-09-30|13275.0|0|785.0|0|5.583214793741109|0|14060.0|0
0|2020-10-01|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-02|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-03|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-04|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-05|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-06|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-07|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-08|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-09|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-10|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-11|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-12|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-13|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-14|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-15|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-16|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-17|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-18|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-19|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-20|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-21|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-22|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-23|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-24|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-25|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-26|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-27|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-28|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-29|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-30|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-10-31|13808.0|0|554.0|0|3.8574014761175324|0|14362.0|0
0|2020-11-01|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-02|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-03|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-04|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-05|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-06|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-07|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-08|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-09|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-10|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-11|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-12|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-13|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-14|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-15|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-16|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-17|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-18|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-19|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-20|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-21|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-22|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-23|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-24|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-25|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-26|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-27|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-28|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-29|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-11-30|13993.0|0|566.0|0|3.887629644893193|0|14559.0|0
0|2020-12-01|13868.0|0|585.0|0|4.0476025738600985|0|14453.0|0
0|2020-12-02|13868.0|0|585.0|0|4.0476025738600985|0|14453.0|0
0|2020-12-03|13868.0|0|585.0|0|4.0476025738600985|0|14453.0|0
0|2020-12-04|13868.0|0|585.0|0|4.0476025738600985|0|14453.0|0
0|2020-12-05|13868.0|0|585.0|0|4.0476025738600985|0|14453.0|0
0|2020-12-06|13868.0|0|585.0|0|4.0476025738600985|0|14453.0|0
