|dates|Copiah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Copiah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Copiah_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Copiah_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Copiah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Copiah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Copiah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Copiah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
