|dates|Decatur_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Decatur_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Decatur_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Decatur_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Decatur_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Decatur_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Decatur_Georgia_UnitedStates.TotalPopulation.data|Decatur_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26404.0|0
