|dates|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|PaloPinto_Texas_UnitedStates.TotalPopulation.data|PaloPinto_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29189.0|0
