|dates|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pasco_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Pasco_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
