|dates|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bulloch_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Bulloch_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
