|dates|Hancock_Ohio_UnitedStates.BLS_EmployedPopulation.data|Hancock_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Hancock_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Hancock_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Hancock_Ohio_UnitedStates.BLS_UnemploymentRate.data|Hancock_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Hancock_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Hancock_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-04|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-05|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-06|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-07|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-08|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-09|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-10|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-11|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-12|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-13|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-14|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-15|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-16|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-17|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-18|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-19|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-20|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-21|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-22|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-23|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-24|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-25|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-26|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-27|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-28|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-02-29|40903.0|0|1480.5|0|3.493104627980228|0|42383.5|0
0|2020-03-01|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-02|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-03|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-04|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-05|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-06|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-07|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-08|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-09|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-10|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-11|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-12|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-13|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-14|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-15|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-16|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-17|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-18|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-19|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-20|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-21|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-22|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-23|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-24|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-25|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-26|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-27|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-28|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-29|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-30|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-03-31|40286.0|0|1685.0|0|4.014676800648067|0|41971.0|0
0|2020-04-01|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-02|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-03|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-04|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-05|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-06|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-07|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-08|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-09|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-10|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-11|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-12|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-13|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-14|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-15|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-16|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-17|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-18|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-19|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-20|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-21|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-22|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-23|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-24|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-25|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-26|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-27|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-28|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-29|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-04-30|34418.5|0|7158.0|0|17.216456411674866|0|41576.5|0
0|2020-05-01|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-02|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-03|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-04|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-05|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-06|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-07|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-08|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-09|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-10|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-11|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-12|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-13|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-14|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-15|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-16|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-17|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-18|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-19|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-20|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-21|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-22|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-23|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-24|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-25|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-26|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-27|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-28|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-29|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-30|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-05-31|36357.0|0|6220.0|0|14.608826361650657|0|42577.0|0
0|2020-06-01|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-02|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-03|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-04|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-05|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-06|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-07|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-08|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-09|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-10|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-11|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-12|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-13|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-14|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-15|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-16|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-17|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-18|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-19|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-20|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-21|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-22|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-23|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-24|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-25|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-26|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-27|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-28|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-29|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-06-30|38104.0|0|3509.0|0|8.432461009780598|0|41613.0|0
0|2020-07-01|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-02|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-03|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-04|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-05|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-06|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-07|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-08|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-09|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-10|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-11|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-12|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-13|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-14|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-15|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-16|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-17|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-18|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-19|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-20|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-21|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-22|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-23|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-24|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-25|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-26|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-27|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-28|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-29|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-30|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-07-31|38788.0|0|3309.0|0|7.860417606955365|0|42097.0|0
0|2020-08-01|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-02|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-03|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-04|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-05|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-06|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-07|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-08|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-09|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-10|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-11|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-12|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-13|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-14|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-15|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-16|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-17|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-18|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-19|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-20|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-21|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-22|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-23|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-24|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-25|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-26|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-27|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-28|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-29|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-30|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-08-31|39370.0|0|2869.0|0|6.792300954094557|0|42239.0|0
0|2020-09-01|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-02|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-03|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-04|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-05|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-06|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-07|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-08|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-09|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-10|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-11|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-12|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-13|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-14|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-15|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-16|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-17|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-18|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-19|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-20|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-21|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-22|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-23|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-24|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-25|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-26|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-27|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-28|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-29|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-09-30|39566.0|0|2201.0|0|5.26971053702684|0|41767.0|0
0|2020-10-01|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-02|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-03|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-04|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-05|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-06|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-07|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-08|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-09|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-10|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-11|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-12|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-13|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-14|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-15|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-16|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-17|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-18|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-19|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-20|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-21|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-22|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-23|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-24|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-25|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-26|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-27|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-28|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-29|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-30|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-10-31|40298.0|0|1396.0|0|3.348203578452535|0|41694.0|0
0|2020-11-01|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-02|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-03|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-04|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-05|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-06|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-07|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-08|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-09|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-10|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-11|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-12|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-13|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-14|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-15|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-16|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-17|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-18|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-19|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-20|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-21|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-22|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-23|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-24|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-25|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-26|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-27|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-28|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-29|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
0|2020-11-30|40081.0|0|1434.0|0|3.454173190413104|0|41515.0|0
