|dates|Sumner_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sumner_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sumner_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sumner_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sumner_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sumner_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sumner_Kansas_UnitedStates.TotalPopulation.data|Sumner_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22836.0|0
