|dates|Emery_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Emery_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Emery_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Emery_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Emery_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Emery_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Emery_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Emery_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
