|dates|Ontonagon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ontonagon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ontonagon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ontonagon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ontonagon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ontonagon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ontonagon_Michigan_UnitedStates.TotalPopulation.data|Ontonagon_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5720.0|0
