|dates|Metcalfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Metcalfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Metcalfe_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Metcalfe_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Metcalfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Metcalfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Metcalfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Metcalfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
