|dates|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lexington_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Lexington_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
