|dates|Loup_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Loup_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Loup_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Loup_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Loup_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Loup_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Loup_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Loup_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-06|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-07|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-08|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-09|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-10|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-11|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-12|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-13|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-14|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-15|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-16|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-17|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-18|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-19|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-20|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-21|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-22|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-23|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-24|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-25|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-26|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-27|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-28|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-02-29|397.5|0|17.0|0|4.101326899879373|0|414.5|0
0|2020-03-01|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-02|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-03|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-04|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-05|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-06|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-07|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-08|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-09|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-10|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-11|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-12|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-13|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-14|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-15|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-16|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-17|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-18|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-19|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-20|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-21|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-22|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-23|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-24|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-25|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-26|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-27|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-28|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-29|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-30|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-03-31|405.5|0|21.0|0|4.9237983587338805|0|426.5|0
0|2020-04-01|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-02|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-03|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-04|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-05|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-06|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-07|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-08|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-09|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-10|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-11|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-12|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-13|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-14|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-15|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-16|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-17|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-18|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-19|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-20|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-21|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-22|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-23|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-24|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-25|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-26|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-27|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-28|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-29|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-04-30|409.5|0|12.5|0|2.962085308056872|0|422.0|0
0|2020-05-01|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-02|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-03|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-04|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-05|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-06|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-07|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-08|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-09|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-10|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-11|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-12|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-13|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-14|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-15|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-16|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-17|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-18|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-19|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-20|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-21|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-22|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-23|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-24|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-25|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-26|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-27|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-28|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-29|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-30|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-05-31|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-06-01|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-02|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-03|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-04|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-05|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-06|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-07|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-08|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-09|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-10|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-11|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-12|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-13|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-14|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-15|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-16|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-17|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-18|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-19|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-20|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-21|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-22|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-23|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-24|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-25|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-26|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-27|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-28|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-29|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-06-30|419.0|0|17.0|0|3.8990825688073394|0|436.0|0
0|2020-07-01|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-02|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-03|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-04|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-05|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-06|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-07|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-08|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-09|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-10|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-11|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-12|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-13|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-14|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-15|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-16|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-17|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-18|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-19|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-20|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-21|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-22|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-23|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-24|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-25|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-26|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-27|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-28|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-29|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-30|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-07-31|391.0|0|12.0|0|2.977667493796526|0|403.0|0
0|2020-08-01|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-02|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-03|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-04|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-05|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-06|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-07|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-08|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-09|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-10|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-11|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-12|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-13|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-14|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-15|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-16|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-17|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-18|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-19|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-20|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-21|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-22|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-23|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-24|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-25|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-26|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-27|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-28|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-29|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-30|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-08-31|372.0|0|9.0|0|2.3622047244094486|0|381.0|0
0|2020-09-01|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-02|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-03|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-04|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-05|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-06|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-07|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-08|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-09|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-10|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-11|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-12|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-13|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-14|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-15|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-16|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-17|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-18|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-19|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-20|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-21|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-22|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-23|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-24|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-25|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-26|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-27|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-28|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-29|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-09-30|383.0|0|9.0|0|2.295918367346939|0|392.0|0
0|2020-10-01|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-02|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-03|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-04|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-05|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-06|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-07|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-08|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-09|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-10|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-11|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-12|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-13|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-14|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-15|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-16|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-17|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-18|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-19|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-20|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-21|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-22|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-23|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-24|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-25|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-26|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-27|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-28|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-29|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-30|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-10-31|397.0|0|5.0|0|1.243781094527363|0|402.0|0
0|2020-11-01|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-02|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-03|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-04|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-05|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-06|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-07|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-08|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-09|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-10|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-11|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-12|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-13|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-14|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-15|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-16|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-17|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-18|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-19|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-20|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-21|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-22|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-23|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-24|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-25|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-26|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-27|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-28|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-29|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-11-30|407.0|0|6.0|0|1.4527845036319613|0|413.0|0
0|2020-12-01|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-02|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-03|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-04|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-05|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-06|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-07|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-08|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-09|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-10|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-11|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-12|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-13|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-14|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-15|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-16|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-17|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-18|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-19|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-20|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-21|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-22|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
0|2020-12-23|402.0|0|7.0|0|1.7114914425427872|0|409.0|0
