|dates|Morton_NorthDakota_UnitedStates.AveragePrecipitationTotal.data|Morton_NorthDakota_UnitedStates.AveragePrecipitationTotal.missing|Morton_NorthDakota_UnitedStates.AveragePrecipitation.data|Morton_NorthDakota_UnitedStates.AveragePrecipitation.missing|Morton_NorthDakota_UnitedStates.AverageWindDirection.data|Morton_NorthDakota_UnitedStates.AverageWindDirection.missing|Morton_NorthDakota_UnitedStates.AverageWindSpeed.data|Morton_NorthDakota_UnitedStates.AverageWindSpeed.missing
0|2020-02-01|0.0|0|0.0|0|237.08333333333334|0|15.479166666666666|0
0|2020-02-02|0.0|0|0.0|0|297.7083333333333|0|15.979166666666666|0
0|2020-02-03|0.0|0|0.0|0|294.4791666666667|0|11.21875|0
0|2020-02-04|0.0|0|0.0|0|114.27083333333333|0|5.25|0
0|2020-02-05|0.0|0|0.0|0|208.64583333333334|0|10.729166666666666|0
0|2020-02-06|0.0|0|0.0|0|120.625|0|10.260416666666666|0
0|2020-02-07|0.0|0|0.0|0|130.78125|0|6.296875|0
0|2020-02-08|0.0|0|0.0|0|155.83333333333334|0|7.286458333333333|0
0|2020-02-09|0.0|0|0.0|0|209.21875|0|8.625|0
0|2020-02-10|0.0|0|0.0|0|290.0520833333333|0|15.244791666666666|0
0|2020-02-11|0.0|0|0.0|0|256.5104166666667|0|13.744791666666666|0
0|2020-02-12|0.0|0|0.0|0|256.1458333333333|0|16.53125|0
0|2020-02-13|0.0|0|0.0|0|238.22916666666666|0|8.953125|0
0|2020-02-14|0.0|0|0.0|0|202.86458333333334|0|12.291666666666666|0
0|2020-02-15|0.0|0|0.0|0|302.1875|0|10.6875|0
0|2020-02-16|0.0|0|0.0|0|189.32291666666666|0|10.28125|0
0|2020-02-17|0.0|0|0.0|0|277.7083333333333|0|11.177083333333334|0
0|2020-02-18|0.0|0|0.0|0|314.9479166666667|0|12.5|0
0|2020-02-19|0.0|0|0.0|0|242.5|0|6.401041666666667|0
0|2020-02-20|0.0|0|0.0|0|196.97916666666666|0|11.671875|0
0|2020-02-21|0.0|0|0.0|0|219.58333333333334|0|9.359375|0
0|2020-02-22|0.0|0|0.0|0|249.47916666666666|0|8.46875|0
0|2020-02-23|0.0|0|0.0|0|236.66666666666666|0|11.09375|0
0|2020-02-24|0.0|0|0.0|0|102.65625|0|7.328125|0
0|2020-02-25|0.0|0|0.0|0|188.64583333333334|0|8.239583333333334|0
0|2020-02-26|0.0|0|0.0|0|166.25|0|6.9375|0
0|2020-02-27|0.0|0|0.0|0|241.40625|0|8.390625|0
0|2020-02-28|0.0|0|0.0|0|216.14583333333334|0|6.395833333333333|0
0|2020-02-29|0.0|0|0.0|0|202.8125|0|10.885416666666666|0
0|2020-03-01|0.0|0|0.0|0|294.4791666666667|0|20.75|0
0|2020-03-02|0.0|0|0.0|0|253.33333333333334|0|16.604166666666668|0
0|2020-03-03|0.0|0|0.0|0|272.8125|0|11.34375|0
0|2020-03-04|0.0|0|0.0|0|245.9375|0|15.041666666666666|0
0|2020-03-05|0.0|0|0.0|0|266.1458333333333|0|17.3125|0
0|2020-03-06|0.0|0|0.0|0|168.54166666666666|0|15.520833333333334|0
0|2020-03-07|0.0|0|0.0|0|115.52083333333333|0|6.979166666666667|0
0|2020-03-08|0.0|0|0.0|0|260.625|0|13.979166666666666|0
0|2020-03-09|0.0|0|0.0|0|175.20833333333334|0|6.333333333333333|0
0|2020-03-10|0.0|0|0.0|0|151.45833333333334|0|6.260416666666667|0
0|2020-03-11|0.0|0|0.0|0|237.5|0|10.0625|0
0|2020-03-12|0.0|0|0.0|0|303.4375|0|19.708333333333332|0
0|2020-03-13|0.0|0|0.0|0|216.77083333333334|0|10.833333333333334|0
0|2020-03-14|0.0|0|0.0|0|94.58333333333333|0|16.291666666666668|0
0|2020-03-15|0.0|0|0.0|0|139.58333333333334|0|12.53125|0
0|2020-03-16|0.0|0|0.0|0|305.5208333333333|0|15.572916666666666|0
0|2020-03-17|0.0|0|0.0|0|195.0|0|10.401041666666666|0
0|2020-03-18|0.0|0|0.0|0|99.84375|0|7.963541666666667|0
0|2020-03-19|0.0|0|0.0|0|113.28125|0|16.052083333333332|0
0|2020-03-20|0.0|0|0.0|0|190.98958333333334|0|8.390625|0
0|2020-03-21|0.0|0|0.0|0|139.375|0|13.958333333333334|0
0|2020-03-22|0.0|0|0.0|0|195.10416666666666|0|6.739583333333333|0
0|2020-03-23|0.0|0|0.0|0|146.30208333333334|0|10.364583333333334|0
0|2020-03-24|0.0|0|0.0|0|239.73958333333334|0|13.0625|0
0|2020-03-25|0.0|0|0.0|0|165.20833333333334|0|7.942708333333333|0
0|2020-03-26|0.0|0|0.0|0|178.95833333333334|0|8.114583333333334|0
0|2020-03-27|0.0|0|0.0|0|189.16666666666666|0|9.34375|0
0|2020-03-28|0.0|0|0.0|0|93.33333333333333|0|6.28125|0
0|2020-03-29|0.0|0|0.0|0|143.02083333333334|0|6.6875|0
0|2020-03-30|0.0|0|0.0|0|138.33333333333334|0|14.84375|0
0|2020-03-31|0.0|0|0.0|0|140.83333333333334|0|13.927083333333334|0
0|2020-04-01|0.0|0|0.0|0|220.41666666666666|0|14.84375|0
0|2020-04-02|0.0|0|0.0|0|326.875|0|22.161458333333332|0
0|2020-04-03|0.0|0|0.0|0|283.6458333333333|0|10.802083333333334|0
0|2020-04-04|0.0|0|0.0|0|144.375|0|12.458333333333334|0
0|2020-04-05|0.0|0|0.0|0|91.35416666666667|0|9.979166666666666|0
0|2020-04-06|0.0|0|0.0|0|94.79166666666667|0|6.25|0
0|2020-04-07|0.0|0|0.0|0|235.78125|0|8.786458333333334|0
0|2020-04-08|0.0|0|0.0|0|309.1666666666667|0|19.927083333333332|0
0|2020-04-09|0.0|0|0.0|0|295.7291666666667|0|15.114583333333334|0
0|2020-04-10|0.0|0|0.0|0|150.10416666666666|0|7.010416666666667|0
0|2020-04-11|0.0|0|0.0|0|158.4375|0|15.041666666666666|0
0|2020-04-12|0.0|0|0.0|0|325.1041666666667|0|14.947916666666666|0
0|2020-04-13|0.0|0|0.0|0|303.0208333333333|0|14.75|0
0|2020-04-14|0.0|0|0.0|0|233.22916666666666|0|6.770833333333333|0
0|2020-04-15|0.0|0|0.0|0|170.20833333333334|0|7.822916666666667|0
0|2020-04-16|0.0|0|0.0|0|273.8541666666667|0|10.09375|0
0|2020-04-17|0.0|0|0.0|0|236.97916666666666|0|12.78125|0
0|2020-04-18|0.0|0|0.0|0|308.0208333333333|0|15.90625|0
0|2020-04-19|0.0|0|0.0|0|265.3125|0|10.708333333333334|0
0|2020-04-20|0.0|0|0.0|0|293.4375|0|18.833333333333332|0
0|2020-04-21|0.0|0|0.0|0|183.75|0|9.5625|0
0|2020-04-22|0.0|0|0.0|0|281.25|0|11.135416666666666|0
0|2020-04-23|0.0|0|0.0|0|256.3541666666667|0|9.052083333333334|0
0|2020-04-24|0.0|0|0.0|0|218.54166666666666|0|7.041666666666667|0
0|2020-04-25|0.0|0|0.0|0|231.14583333333334|0|8.96875|0
0|2020-04-26|0.0|0|0.0|0|212.39583333333334|0|12.708333333333334|0
0|2020-04-27|0.0|0|0.0|0|182.8125|0|7.677083333333333|0
0|2020-04-28|0.0|0|0.0|0|263.4375|0|18.583333333333332|0
0|2020-04-29|0.0|0|0.0|0|216.45833333333334|0|10.96875|0
0|2020-04-30|0.0|0|0.0|0|166.82291666666666|0|12.927083333333334|0
0|2020-05-01|0.0|0|0.0|0|230.9375|0|13.708333333333334|0
0|2020-05-02|0.0|0|0.0|0|270.625|0|12.208333333333334|0
0|2020-05-03|0.0|0|0.0|0|85.9375|0|14.645833333333334|0
0|2020-05-04|0.0|0|0.0|0|103.02083333333333|0|6.729166666666667|0
0|2020-05-05|0.0|0|0.0|0|213.75|0|11.5625|0
0|2020-05-06|0.0|0|0.0|0|148.64583333333334|0|5.208333333333333|0
0|2020-05-07|0.0|0|0.0|0|62.604166666666664|0|13.197916666666666|0
0|2020-05-08|0.0|0|0.0|0|115.72916666666667|0|5.583333333333333|0
0|2020-05-09|0.0|0|0.0|0|257.2916666666667|0|18.135416666666668|0
0|2020-05-10|0.0|0|0.0|0|299.6875|0|11.104166666666666|0
0|2020-05-11|0.0|0|0.0|0|111.35416666666667|0|6.520833333333333|0
0|2020-05-12|0.0|0|0.0|0|120.72916666666667|0|13.291666666666666|0
0|2020-05-13|0.0|0|0.0|0|173.4375|0|10.34375|0
0|2020-05-14|0.0|0|0.0|0|233.64583333333334|0|13.96875|0
0|2020-05-15|0.0|0|0.0|0|131.82291666666666|0|7.057291666666667|0
0|2020-05-16|0.0|0|0.0|0|101.25|0|5.822916666666667|0
0|2020-05-17|0.0|0|0.0|0|135.625|0|8.770833333333334|0
0|2020-05-18|0.0|0|0.0|0|148.4375|0|18.802083333333332|0
0|2020-05-19|0.0|0|0.0|0|152.39583333333334|0|23.510416666666668|0
0|2020-05-20|0.0|0|0.0|0|144.89583333333334|0|23.364583333333332|0
0|2020-05-21|0.0|0|0.0|0|159.375|0|17.354166666666668|0
0|2020-05-22|0.0|0|0.0|0|143.64583333333334|0|11.979166666666666|0
0|2020-05-23|0.0|0|0.0|0|131.66666666666666|0|7.135416666666667|0
0|2020-05-24|0.0|0|0.0|0|305.5208333333333|0|13.395833333333334|0
0|2020-05-25|0.0|0|0.0|0|188.64583333333334|0|5.3125|0
0|2020-05-26|0.0|0|0.0|0|228.95833333333334|0|7.291666666666667|0
0|2020-05-27|0.0|0|0.0|0|290.2083333333333|0|9.697916666666666|0
0|2020-05-28|0.0|0|0.0|0|276.5625|0|16.8125|0
0|2020-05-29|0.0|0|0.0|0|158.85416666666666|0|4.510416666666667|0
0|2020-05-30|0.0|0|0.0|0|101.66666666666667|0|11.927083333333334|0
0|2020-05-31|0.0|0|0.0|0|143.95833333333334|0|14.302083333333334|0
0|2020-06-01|0.0|0|0.0|0|271.1458333333333|0|9.291666666666666|0
0|2020-06-02|0.0|0|0.0|0|301.5625|0|10.1875|0
0|2020-06-03|0.0|0|0.0|0|230.3125|0|9.416666666666666|0
0|2020-06-04|0.0|0|0.0|0|173.64583333333334|0|6.375|0
0|2020-06-05|0.0|0|0.0|0|167.60416666666666|0|6.401041666666667|0
0|2020-06-06|0.0|0|0.0|0|116.35416666666667|0|20.963541666666668|0
0|2020-06-07|0.0|0|0.0|0|167.08333333333334|0|10.833333333333334|0
0|2020-06-08|0.0|0|0.0|0|249.47916666666666|0|14.125|0
0|2020-06-09|0.0|0|0.0|0|319.0625|0|15.072916666666666|0
0|2020-06-10|0.0|0|0.0|0|306.5625|0|13.25|0
0|2020-06-11|0.0|0|0.0|0|258.3333333333333|0|9.1875|0
0|2020-06-12|0.0|0|0.0|0|106.04166666666667|0|14.6875|0
0|2020-06-13|0.0|0|0.0|0|117.96875|0|18.520833333333332|0
0|2020-06-14|0.0|0|0.0|0|136.14583333333334|0|19.791666666666668|0
0|2020-06-15|0.0|0|0.0|0|203.75|0|8.885416666666666|0
0|2020-06-16|0.0|0|0.0|0|134.47916666666666|0|18.09375|0
0|2020-06-17|0.0|0|0.0|0|238.90625|0|9.515625|0
0|2020-06-18|0.0|0|0.0|0|294.5833333333333|0|14.052083333333334|0
0|2020-06-19|0.0|0|0.0|0|232.76041666666666|0|8.994791666666666|0
0|2020-06-20|0.0|0|0.0|0|223.54166666666666|0|10.0|0
0|2020-06-21|0.0|0|0.0|0|146.14583333333334|0|4.510416666666667|0
0|2020-06-22|0.0|0|0.0|0|273.125|0|9.09375|0
0|2020-06-23|0.0|0|0.0|0|221.25|0|5.96875|0
0|2020-06-24|0.0|0|0.0|0|143.85416666666666|0|8.572916666666666|0
0|2020-06-25|0.0|0|0.0|0|260.9375|0|10.260416666666666|0
0|2020-06-26|0.0|0|0.0|0|241.77083333333334|0|6.447916666666667|0
0|2020-06-27|0.0|0|0.0|0|180.625|0|12.572916666666666|0
0|2020-06-28|0.0|0|0.0|0|142.91666666666666|0|14.885416666666666|0
0|2020-06-29|0.0|0|0.0|0|114.16666666666667|0|11.072916666666666|0
0|2020-06-30|0.0|0|0.0|0|166.25|0|12.822916666666666|0
0|2020-07-01|0.0|0|0.0|0|176.14583333333334|0|7.197916666666667|0
0|2020-07-02|0.0|0|0.0|0|151.77083333333334|0|13.5625|0
0|2020-07-03|0.0|0|0.0|0|133.02083333333334|0|6.645833333333333|0
0|2020-07-04|0.0|0|0.0|0|131.14583333333334|0|9.145833333333334|0
0|2020-07-05|0.0|0|0.0|0|146.45833333333334|0|6.479166666666667|0
0|2020-07-06|0.0|0|0.0|0|164.6875|0|6.875|0
0|2020-07-07|0.0|0|0.0|0|111.82291666666667|0|10.588541666666666|0
0|2020-07-08|0.0|0|0.0|0|185.36458333333334|0|7.052083333333333|0
0|2020-07-09|0.0|0|0.0|0|266.5625|0|14.010416666666666|0
0|2020-07-10|0.0|0|0.0|0|91.35416666666667|0|4.416666666666667|0
0|2020-07-11|0.0|0|0.0|0|305.6770833333333|0|11.921875|0
0|2020-07-12|0.0|0|0.0|0|143.22916666666666|0|9.15625|0
0|2020-07-13|0.0|0|0.0|0|233.02083333333334|0|10.947916666666666|0
0|2020-07-14|0.0|0|0.0|0|244.11458333333334|0|8.302083333333334|0
0|2020-07-15|0.0|0|0.0|0|211.14583333333334|0|7.5625|0
0|2020-07-16|0.0|0|0.0|0|242.8125|0|8.135416666666666|0
0|2020-07-17|0.0|0|0.0|0|175.20833333333334|0|11.635416666666666|0
0|2020-07-18|0.0|0|0.0|0|244.11458333333334|0|10.984375|0
0|2020-07-19|0.0|0|0.0|0|293.9583333333333|0|11.125|0
0|2020-07-20|0.0|0|0.0|0|140.20833333333334|0|5.375|0
0|2020-07-21|0.0|0|0.0|0|193.02083333333334|0|6.03125|0
0|2020-07-22|0.0|0|0.0|0|129.89583333333334|0|13.979166666666666|0
0|2020-07-23|0.0|0|0.0|0|135.9375|0|15.260416666666666|0
0|2020-07-24|0.0|0|0.0|0|179.79166666666666|0|8.020833333333334|0
0|2020-07-25|0.0|0|0.0|0|146.35416666666666|0|5.78125|0
0|2020-07-26|0.0|0|0.0|0|232.08333333333334|0|7.020833333333333|0
0|2020-07-27|0.0|0|0.0|0|171.97916666666666|0|6.083333333333333|0
0|2020-07-28|0.0|0|0.0|0|126.5625|0|5.104166666666667|0
0|2020-07-29|0.0|0|0.0|0|113.28125|0|6.739583333333333|0
0|2020-07-30|0.0|0|0.0|0|164.27083333333334|0|6.260416666666667|0
0|2020-07-31|0.0|0|0.0|0|267.2916666666667|0|10.708333333333334|0
0|2020-08-01|0.0|0|0.0|0|140.41666666666666|0|9.770833333333334|0
0|2020-08-02|0.0|0|0.0|0|103.02083333333333|0|6.78125|0
0|2020-08-03|0.0|0|0.0|0|114.0625|0|9.864583333333334|0
0|2020-08-04|0.0|0|0.0|0|134.58333333333334|0|9.833333333333334|0
0|2020-08-05|0.0|0|0.0|0|146.5625|0|6.53125|0
0|2020-08-06|0.0|0|0.0|0|131.25|0|8.833333333333334|0
0|2020-08-07|0.0|0|0.0|0|167.23958333333334|0|8.598958333333334|0
0|2020-08-08|0.0|0|0.0|0|126.14583333333333|0|8.46875|0
0|2020-08-09|0.0|0|0.0|0|241.97916666666666|0|12.572916666666666|0
0|2020-08-10|0.0|0|0.0|0|250.78125|0|9.802083333333334|0
0|2020-08-11|0.0|0|0.0|0|122.70833333333333|0|8.697916666666666|0
0|2020-08-12|0.0|0|0.0|0|125.88541666666667|0|12.739583333333334|0
0|2020-08-13|0.0|0|0.0|0|167.1875|0|9.822916666666666|0
0|2020-08-14|0.0|0|0.0|0|257.8125|0|12.75|0
0|2020-08-15|0.0|0|0.0|0|227.70833333333334|0|9.697916666666666|0
0|2020-08-16|0.0|0|0.0|0|239.79166666666666|0|9.28125|0
0|2020-08-17|0.0|0|0.0|0|127.08333333333333|0|6.604166666666667|0
0|2020-08-18|0.0|0|0.0|0|178.54166666666666|0|10.677083333333334|0
0|2020-08-19|0.0|0|0.0|0|114.16666666666667|0|7.802083333333333|0
0|2020-08-20|0.0|0|0.0|0|145.72916666666666|0|7.947916666666667|0
0|2020-08-21|0.0|0|0.0|0|168.22916666666666|0|6.0625|0
0|2020-08-22|0.0|0|0.0|0|189.47916666666666|0|6.494791666666667|0
0|2020-08-23|0.0|0|0.0|0|155.10416666666666|0|11.395833333333334|0
0|2020-08-24|0.0|0|0.0|0|89.47916666666667|0|10.239583333333334|0
0|2020-08-25|0.0|0|0.0|0|85.78125|0|6.578125|0
0|2020-08-26|0.0|0|0.0|0|167.8125|0|8.1875|0
0|2020-08-27|0.0|0|0.0|0|114.375|0|8.979166666666666|0
0|2020-08-28|0.0|0|0.0|0|294.7916666666667|0|13.458333333333334|0
0|2020-08-29|0.0|0|0.0|0|160.88541666666666|0|8.963541666666666|0
0|2020-08-30|0.0|0|0.0|0|237.44791666666666|0|15.145833333333334|0
0|2020-08-31|0.0|0|0.0|0|257.5|0|11.84375|0
0|2020-09-01|0.0|0|0.0|0|255.10416666666666|0|16.6875|0
0|2020-09-02|0.0|0|0.0|0|250.9375|0|15.260416666666666|0
0|2020-09-03|0.0|0|0.0|0|306.4583333333333|0|15.552083333333334|0
0|2020-09-04|0.0|0|0.0|0|265.3125|0|9.229166666666666|0
0|2020-09-05|0.0|0|0.0|0|158.02083333333334|0|10.729166666666666|0
0|2020-09-06|0.0|0|0.0|0|301.875|0|15.90625|0
0|2020-09-07|0.0|0|0.0|0|141.04166666666666|0|7.979166666666667|0
0|2020-09-08|0.0|0|0.0|0|291.0416666666667|0|7.78125|0
0|2020-09-09|0.0|0|0.0|0|208.02083333333334|0|8.213541666666666|0
0|2020-09-10|0.0|0|0.0|0|181.5625|0|8.96875|0
0|2020-09-11|0.0|0|0.0|0|149.16666666666666|0|9.395833333333334|0
0|2020-09-12|0.0|0|0.0|0|151.97916666666666|0|5.713541666666667|0
0|2020-09-13|0.0|0|0.0|0|81.45833333333333|0|10.40625|0
0|2020-09-14|0.0|0|0.0|0|149.16666666666666|0|9.322916666666666|0
0|2020-09-15|0.0|0|0.0|0|283.8541666666667|0|7.166666666666667|0
0|2020-09-16|0.0|0|0.0|0|233.64583333333334|0|7.25|0
0|2020-09-17|0.0|0|0.0|0|75.625|0|6.729166666666667|0
0|2020-09-18|0.0|0|0.0|0|146.45833333333334|0|10.5625|0
0|2020-09-19|0.0|0|0.0|0|119.16666666666667|0|11.5|0
0|2020-09-20|0.0|0|0.0|0|199.11458333333334|0|15.546875|0
0|2020-09-21|0.0|0|0.0|0|231.77083333333334|0|11.0625|0
0|2020-09-22|0.0|0|0.0|0|136.5625|0|7.239583333333333|0
0|2020-09-23|0.0|0|0.0|0|118.80208333333333|0|10.119791666666666|0
0|2020-09-24|0.0|0|0.0|0|136.35416666666666|0|11.395833333333334|0
0|2020-09-25|0.0|0|0.0|0|283.4375|0|12.677083333333334|0
0|2020-09-26|0.0|0|0.0|0|254.58333333333334|0|13.666666666666666|0
0|2020-09-27|0.0|0|0.0|0|303.8020833333333|0|20.625|0
0|2020-09-28|0.0|0|0.0|0|304.7395833333333|0|14.260416666666666|0
0|2020-09-29|0.0|0|0.0|0|293.125|0|16.15625|0
0|2020-09-30|0.0|0|0.0|0|314.375|0|22.302083333333332|0
0|2020-10-01|0.0|0|0.0|0|243.33333333333334|0|10.375|0
0|2020-10-02|0.0|0|0.0|0|123.85416666666667|0|7.53125|0
0|2020-10-03|0.0|0|0.0|0|48.802083333333336|0|3.8020833333333335|0
0|2020-10-04|0.0|0|0.0|0|180.0|0|13.020833333333334|0
0|2020-10-05|0.0|0|0.0|0|284.5833333333333|0|16.916666666666668|0
0|2020-10-06|0.0|0|0.0|0|286.71875|0|12.375|0
0|2020-10-07|0.0|0|0.0|0|267.6041666666667|0|7.677083333333333|0
0|2020-10-08|0.0|0|0.0|0|138.125|0|14.041666666666666|0
0|2020-10-09|0.0|0|0.0|0|269.5833333333333|0|10.458333333333334|0
0|2020-10-10|0.0|0|0.0|0|128.64583333333334|0|14.791666666666666|0
0|2020-10-11|0.0|0|0.0|0|246.04166666666666|0|20.291666666666668|0
0|2020-10-12|0.0|0|0.0|0|247.5|0|13.3125|0
0|2020-10-13|0.0|0|0.0|0|252.70833333333334|0|14.635416666666666|0
0|2020-10-14|0.0|0|0.0|0|291.1979166666667|0|17.635416666666668|0
0|2020-10-15|0.0|0|0.0|0|287.2395833333333|0|16.067708333333332|0
0|2020-10-16|0.0|0|0.0|0|246.92708333333334|0|13.296875|0
0|2020-10-17|0.0|0|0.0|0|223.54166666666666|0|14.333333333333334|0
0|2020-10-18|0.0|0|0.0|0|264.375|0|12.34375|0
0|2020-10-19|0.0|0|0.0|0|131.77083333333334|0|5.479166666666667|0
0|2020-10-20|0.0|0|0.0|0|204.16666666666666|0|13.916666666666666|0
0|2020-10-21|0.0|0|0.0|0|161.97916666666666|0|7.125|0
0|2020-10-22|0.0|0|0.0|0|147.91666666666666|0|11.364583333333334|0
0|2020-10-23|0.0|0|0.0|0|268.8541666666667|0|8.520833333333334|0
0|2020-10-24|0.0|0|0.0|0|75.10416666666667|0|6.90625|0
0|2020-10-25|0.0|0|0.0|0|300.1041666666667|0|11.395833333333334|0
0|2020-10-26|0.0|0|0.0|0|240.20833333333334|0|12.5|0
0|2020-10-27|0.0|0|0.0|0|236.875|0|15.020833333333334|0
0|2020-10-28|0.0|0|0.0|0|278.3333333333333|0|12.739583333333334|0
0|2020-10-29|0.0|0|0.0|0|84.73958333333333|0|6.666666666666667|0
0|2020-10-30|0.0|0|0.0|0|176.66666666666666|0|11.364583333333334|0
0|2020-10-31|0.0|0|0.0|0|294.7916666666667|0|19.739583333333332|0
0|2020-11-01|0.0|0|0.0|0|219.89583333333334|0|9.552083333333334|0
0|2020-11-02|0.0|0|0.0|0|239.0625|0|8.552083333333334|0
0|2020-11-03|0.0|0|0.0|0|263.2291666666667|0|13.5625|0
0|2020-11-04|0.0|0|0.0|0|273.75|0|11.25|0
0|2020-11-05|0.0|0|0.0|0|209.89583333333334|0|10.104166666666666|0
0|2020-11-06|0.0|0|0.0|0|62.447916666666664|0|6.677083333333333|0
0|2020-11-07|0.0|0|0.0|0|66.5625|0|9.260416666666666|0
0|2020-11-08|0.0|0|0.0|0|174.0625|0|17.916666666666668|0
0|2020-11-09|0.0|0|0.0|0|275.1041666666667|0|15.625|0
0|2020-11-10|0.0|0|0.0|0|158.4375|0|4.734375|0
0|2020-11-11|0.0|0|0.0|0|260.8333333333333|0|16.635416666666668|0
0|2020-11-12|0.0|0|0.0|0|253.54166666666666|0|11.744791666666666|0
0|2020-11-13|0.0|0|0.0|0|173.75|0|10.416666666666666|0
0|2020-11-14|0.0|0|0.0|0|258.4895833333333|0|17.145833333333332|0
0|2020-11-15|0.0|0|0.0|0|272.9166666666667|0|16.072916666666668|0
0|2020-11-16|0.0|0|0.0|0|258.8020833333333|0|11.46875|0
0|2020-11-17|0.0|0|0.0|0|130.625|0|10.291666666666666|0
0|2020-11-18|0.0|0|0.0|0|202.29166666666666|0|7.260416666666667|0
0|2020-11-19|0.0|0|0.0|0|231.25|0|5.96875|0
0|2020-11-20|0.0|0|0.0|0|234.6875|0|7.78125|0
0|2020-11-21|0.0|0|0.0|0|229.21875|0|8.25|0
0|2020-11-22|0.0|0|0.0|0|223.75|0|9.5|0
0|2020-11-23|0.0|0|0.0|0|133.85416666666666|0|14.166666666666666|0
0|2020-11-24|0.0|0|0.0|0|238.95833333333334|0|11.239583333333334|0
0|2020-11-25|0.0|0|0.0|0|203.07291666666666|0|10.692708333333334|0
0|2020-11-26|0.0|0|0.0|0|286.3541666666667|0|14.989583333333334|0
0|2020-11-27|0.0|0|0.0|0|239.16666666666666|0|10.067708333333334|0
0|2020-11-28|0.0|0|0.0|0|272.1875|0|15.119791666666666|0
0|2020-11-29|0.0|0|0.0|0|285.0|0|13.760416666666666|0
0|2020-11-30|0.0|0|0.0|0|180.41666666666666|0|10.46875|0
0|2020-12-01|0.0|0|0.0|0|288.8541666666667|0|15.015625|0
0|2020-12-02|0.0|0|0.0|0|297.9166666666667|0|12.6875|0
0|2020-12-03|0.0|0|0.0|0|287.7604166666667|0|12.604166666666666|0
0|2020-12-04|0.0|0|0.0|0|300.625|0|14.65625|0
0|2020-12-05|0.0|0|0.0|0|293.0208333333333|0|11.729166666666666|0
0|2020-12-06|0.0|0|0.0|0|249.84375|0|7.020833333333333|0
0|2020-12-07|0.0|0|0.0|0|283.6458333333333|0|12.489583333333334|0
0|2020-12-08|0.0|0|0.0|0|271.7708333333333|0|11.791666666666666|0
0|2020-12-09|0.0|0|0.0|0|212.55208333333334|0|8.744791666666666|0
0|2020-12-10|0.0|0|0.0|0|318.4375|0|13.53125|0
0|2020-12-11|0.0|0|0.0|0|85.10416666666667|0|1.8333333333333333|0
0|2020-12-12|0.0|0|0.0|0|89.63541666666667|0|4.286458333333333|0
