|dates|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Baylor_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Baylor_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
