|dates|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SanAugustine_Texas_UnitedStates.NYT_ConfirmedDeaths.data|SanAugustine_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
