|dates|Morris_Kansas_UnitedStates.BLS_EmployedPopulation.data|Morris_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Morris_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Morris_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Morris_Kansas_UnitedStates.BLS_UnemploymentRate.data|Morris_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Morris_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Morris_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-15|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-16|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-17|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-18|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-19|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-20|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-21|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-22|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-23|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-24|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-25|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-26|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-27|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-28|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-02-29|2939.5|0|97.0|0|3.1944673143421705|0|3036.5|0
0|2020-03-01|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-02|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-03|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-04|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-05|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-06|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-07|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-08|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-09|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-10|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-11|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-12|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-13|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-14|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-15|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-16|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-17|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-18|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-19|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-20|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-21|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-22|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-23|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-24|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-25|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-26|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-27|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-28|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-29|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-30|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-03-31|2936.0|0|96.0|0|3.1662269129287597|0|3032.0|0
0|2020-04-01|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-02|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-03|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-04|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-05|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-06|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-07|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-08|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-09|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-10|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-11|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-12|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-13|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-14|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-15|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-16|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-17|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-18|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-19|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-20|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-21|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-22|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-23|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-24|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-25|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-26|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-27|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-28|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-29|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-04-30|2678.0|0|200.5|0|6.9654333854438075|0|2878.5|0
0|2020-05-01|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-02|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-03|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-04|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-05|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-06|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-07|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-08|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-09|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-10|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-11|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-12|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-13|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-14|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-15|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-16|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-17|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-18|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-19|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-20|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-21|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-22|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-23|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-24|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-25|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-26|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-27|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-28|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-29|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-30|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-05-31|2830.0|0|148.0|0|4.969778374748153|0|2978.0|0
0|2020-06-01|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-02|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-03|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-04|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-05|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-06|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-07|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-08|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-09|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-10|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-11|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-12|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-13|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-14|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-15|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-16|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-17|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-18|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-19|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-20|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-21|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-22|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-23|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-24|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-25|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-26|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-27|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-28|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-29|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-06-30|2987.0|0|124.0|0|3.985856637737062|0|3111.0|0
0|2020-07-01|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-02|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-03|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-04|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-05|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-06|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-07|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-08|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-09|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-10|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-11|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-12|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-13|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-14|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-15|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-16|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-17|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-18|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-19|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-20|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-21|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-22|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-23|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-24|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-25|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-26|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-27|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-28|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-29|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-30|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-07-31|2942.0|0|140.0|0|4.542504866969501|0|3082.0|0
0|2020-08-01|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-02|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-03|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-04|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-05|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-06|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-07|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-08|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-09|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-10|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-11|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-12|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-13|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-14|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-15|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-16|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-17|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-18|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-19|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-20|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-21|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-22|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-23|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-24|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-25|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-26|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-27|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-28|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-29|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-30|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-08-31|2976.0|0|144.0|0|4.615384615384615|0|3120.0|0
0|2020-09-01|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-02|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-03|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-04|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-05|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-06|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-07|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-08|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-09|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-10|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-11|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-12|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-13|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-14|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-15|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-16|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-17|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-18|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-19|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-20|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-21|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-22|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-23|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-24|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-25|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-26|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-27|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-28|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-29|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-09-30|2983.0|0|137.0|0|4.391025641025641|0|3120.0|0
0|2020-10-01|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-02|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-03|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-04|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-05|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-06|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-07|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-08|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-09|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-10|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-11|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-12|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-13|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-14|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-15|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-16|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-17|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-18|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-19|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-20|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-21|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-22|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-23|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-24|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-25|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-26|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-27|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-28|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-29|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-30|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-10-31|3108.0|0|94.0|0|2.935665209244222|0|3202.0|0
0|2020-11-01|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-02|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-03|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-04|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-05|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-06|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-07|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-08|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-09|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-10|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-11|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-12|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-13|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-14|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-15|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-16|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-17|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-18|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-19|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-20|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-21|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-22|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-23|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-24|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-25|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-26|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-27|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-28|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-29|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-11-30|3112.0|0|79.0|0|2.4757129426512066|0|3191.0|0
0|2020-12-01|3076.0|0|84.0|0|2.6582278481012658|0|3160.0|0
0|2020-12-02|3076.0|0|84.0|0|2.6582278481012658|0|3160.0|0
0|2020-12-03|3076.0|0|84.0|0|2.6582278481012658|0|3160.0|0
0|2020-12-04|3076.0|0|84.0|0|2.6582278481012658|0|3160.0|0
0|2020-12-05|3076.0|0|84.0|0|2.6582278481012658|0|3160.0|0
0|2020-12-06|3076.0|0|84.0|0|2.6582278481012658|0|3160.0|0
0|2020-12-07|3076.0|0|84.0|0|2.6582278481012658|0|3160.0|0
