|dates|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Esmeralda_Nevada_UnitedStates.NYT_ConfirmedDeaths.data|Esmeralda_Nevada_UnitedStates.NYT_ConfirmedDeaths.missing|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Esmeralda_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
