|dates|Crawford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Crawford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Crawford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Crawford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Crawford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Crawford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Crawford_Kansas_UnitedStates.TotalPopulation.data|Crawford_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|38818.0|0
