|dates|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wheatland_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Wheatland_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
