|dates|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jersey_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Jersey_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jersey_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
