|dates|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tompkins_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Tompkins_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
