|dates|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|KingWilliam_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|KingWilliam_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
