|dates|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Delta_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Delta_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
