|dates|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cascade_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Cascade_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
