|dates|Harnett_NorthCarolina_UnitedStates.AveragePrecipitationTotal.data|Harnett_NorthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Harnett_NorthCarolina_UnitedStates.AveragePrecipitation.data|Harnett_NorthCarolina_UnitedStates.AveragePrecipitation.missing|Harnett_NorthCarolina_UnitedStates.AverageWindDirection.data|Harnett_NorthCarolina_UnitedStates.AverageWindDirection.missing|Harnett_NorthCarolina_UnitedStates.AverageWindSpeed.data|Harnett_NorthCarolina_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|126.14583333333333|0|2.1979166666666665|0
0|2020-01-02|0.0|0|0.00020833333333333335|0|98.17708333333333|0|2.3072916666666665|0
0|2020-01-03|0.0010416666666666667|0|0.02677083333333333|0|105.41666666666667|0|2.96875|0
0|2020-01-04|0.025625|0|0.016354166666666673|0|183.4375|0|6.833333333333333|0
0|2020-01-05|0.003541666666666667|0|0.0|0|195.83333333333334|0|4.75|0
0|2020-01-06|0.0|0|0.0|0|84.32291666666667|0|1.4583333333333333|0
0|2020-01-07|0.0|0|0.0004166666666666667|0|102.5|0|4.03125|0
0|2020-01-08|0.00020833333333333335|0|0.0|0|108.33333333333333|0|2.9791666666666665|0
0|2020-01-09|0.0|0|0.0|0|57.1875|0|4.583333333333333|0
0|2020-01-10|0.0|0|0.0|0|50.208333333333336|0|1.6354166666666667|0
0|2020-01-11|0.0|0|0.0025|0|164.6875|0|10.161458333333334|0
0|2020-01-12|0.008958333333333334|0|0.011875000000000002|0|162.29166666666666|0|6.552083333333333|0
0|2020-01-13|0.008541666666666666|0|0.03677083333333333|0|88.95833333333333|0|2.53125|0
0|2020-01-14|0.017083333333333332|0|0.002291666666666667|0|98.4375|0|2.9791666666666665|0
0|2020-01-15|0.00020833333333333335|0|0.0|0|54.6875|0|1.9479166666666667|0
0|2020-01-16|0.0|0|0.0|0|218.75|0|4.84375|0
0|2020-01-17|0.0|0|0.0|0|170.41666666666666|0|5.927083333333333|0
0|2020-01-18|0.0|0|0.0012499999999999998|0|124.6875|0|4.760416666666667|0
0|2020-01-19|0.0020833333333333333|0|0.0014583333333333334|0|272.2916666666667|0|6.989583333333333|0
0|2020-01-20|0.0|0|0.0|0|232.1875|0|5.46875|0
0|2020-01-21|0.0|0|0.0|0|239.58333333333334|0|7.78125|0
0|2020-01-22|0.0|0|0.0|0|146.875|0|6.390625|0
0|2020-01-23|0.0|0|0.0|0|145.10416666666666|0|3.8645833333333335|0
0|2020-01-24|0.0|0|0.0021875|0|98.54166666666667|0|7.71875|0
0|2020-01-25|0.014166666666666668|0|0.016562499999999997|0|158.22916666666666|0|4.03125|0
0|2020-01-26|0.0|0|0.0|0|84.47916666666667|0|1.6979166666666667|0
0|2020-01-27|0.0|0|0.0023958333333333336|0|59.375|0|1.375|0
0|2020-01-28|0.001875|0|0.0|0|133.64583333333334|0|2.125|0
0|2020-01-29|0.0|0|0.0|0|40.3125|0|1.1354166666666667|0
0|2020-01-30|0.0|0|0.0|0|100.3125|0|4.494791666666667|0
0|2020-01-31|0.0|0|0.01906250000000001|0|132.91666666666666|0|4.145833333333333|0
0|2020-02-01|0.014166666666666668|0|0.0010416666666666667|0|200.20833333333334|0|2.625|0
0|2020-02-02|0.0|0|0.0|0|163.125|0|6.135416666666667|0
0|2020-02-03|0.0|0|0.0|0|136.77083333333334|0|3.8958333333333335|0
0|2020-02-04|0.0|0|0.0|0|201.14583333333334|0|5.552083333333333|0
0|2020-02-05|0.0|0|0.0009375|0|163.75|0|5.708333333333333|0
0|2020-02-06|0.010625|0|0.09989583333333335|0|180.20833333333334|0|7.583333333333333|0
0|2020-02-07|0.06708333333333334|0|0.014791666666666668|0|212.70833333333334|0|11.088541666666666|0
0|2020-02-08|0.0|0|0.0|0|108.22916666666667|0|2.3333333333333335|0
0|2020-02-09|0.0|0|0.0|0|114.27083333333333|0|2.2708333333333335|0
0|2020-02-10|0.0|0|0.0|0|118.33333333333333|0|4.489583333333333|0
0|2020-02-11|0.0|0|0.0004166666666666667|0|193.95833333333334|0|10.96875|0
0|2020-02-12|0.00020833333333333335|0|0.0|0|110.88541666666667|0|5.854166666666667|0
0|2020-02-13|0.0|0|0.009062500000000001|0|226.5625|0|9.895833333333334|0
0|2020-02-14|0.006458333333333333|0|0.0|0|322.2916666666667|0|5.260416666666667|0
0|2020-02-15|0.0|0|0.0|0|66.35416666666667|0|4.239583333333333|0
0|2020-02-16|0.0|0|0.0013541666666666667|0|64.27083333333333|0|1.375|0
0|2020-02-17|0.0054687500000000005|0|0.000625|0|69.89583333333333|0|3.2760416666666665|0
0|2020-02-18|0.0|0|0.0040625|0|64.6875|0|1.3333333333333333|0
0|2020-02-19|0.005|0|0.004583333333333335|0|65.98958333333333|0|3.703125|0
0|2020-02-20|0.000625|0|0.015000000000000005|0|83.125|0|5.583333333333333|0
0|2020-02-21|0.010625|0|0.00010416666666666667|0|156.77083333333334|0|6.666666666666667|0
0|2020-02-22|0.0|0|0.0|0|51.666666666666664|0|1.125|0
0|2020-02-23|0.0|0|0.0|0|94.89583333333333|0|2.9791666666666665|0
0|2020-02-24|0.0|0|0.004166666666666668|0|59.166666666666664|0|1.2291666666666667|0
