|dates|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofAL_Alabama_UnitedStates.TotalPopulation.data|OutofAL_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
