|dates|YellowMedicine_Minnesota_UnitedStates.BLS_EmployedPopulation.data|YellowMedicine_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|YellowMedicine_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|YellowMedicine_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|YellowMedicine_Minnesota_UnitedStates.BLS_UnemploymentRate.data|YellowMedicine_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|YellowMedicine_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|YellowMedicine_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-27|4949.5|0|225.0|0|4.34824620736303|0|5174.5|0
0|2020-03-28|4949.5|0|225.0|0|4.34824620736303|0|5174.5|0
0|2020-03-29|4949.5|0|225.0|0|4.34824620736303|0|5174.5|0
0|2020-03-30|4949.5|0|225.0|0|4.34824620736303|0|5174.5|0
0|2020-03-31|4949.5|0|225.0|0|4.34824620736303|0|5174.5|0
0|2020-04-01|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-02|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-03|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-04|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-05|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-06|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-07|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-08|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-09|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-10|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-11|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-12|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-13|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-14|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-15|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-16|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-17|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-18|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-19|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-20|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-21|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-22|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-23|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-24|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-25|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-26|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-27|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-28|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-29|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-04-30|4912.5|0|405.5|0|7.625047010154193|0|5318.0|0
0|2020-05-01|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-02|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-03|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-04|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-05|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-06|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-07|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-08|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-09|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-10|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-11|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-12|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-13|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-14|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-15|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-16|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-17|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-18|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-19|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-20|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-21|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-22|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-23|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-24|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-25|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-26|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-27|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-28|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-29|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-30|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-05-31|4976.0|0|362.0|0|6.781566129636568|0|5338.0|0
0|2020-06-01|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-02|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-03|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-04|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-05|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-06|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-07|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-08|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-09|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-10|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-11|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-12|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-13|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-14|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-15|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-16|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-17|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-18|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-19|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-20|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-21|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-22|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-23|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-24|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-25|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-26|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-27|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-28|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-29|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-06-30|5259.0|0|281.0|0|5.072202166064982|0|5540.0|0
0|2020-07-01|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-02|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-03|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-04|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-05|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-06|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-07|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-08|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-09|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-10|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-11|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-12|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-13|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-14|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-15|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-16|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-17|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-18|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-19|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-20|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-21|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-22|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-23|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-24|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-25|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-26|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-27|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-28|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-29|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-30|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-07-31|5215.0|0|243.0|0|4.452180285818981|0|5458.0|0
0|2020-08-01|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-02|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-03|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-04|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-05|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-06|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-07|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-08|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-09|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-10|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-11|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-12|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-13|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-14|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-15|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-16|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-17|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-18|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-19|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-20|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-21|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-22|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-23|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-24|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-25|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-26|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-27|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-28|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-29|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-30|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-08-31|5056.0|0|193.0|0|3.6768908363497808|0|5249.0|0
0|2020-09-01|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-02|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-03|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-04|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-05|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-06|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-07|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-08|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-09|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-10|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-11|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-12|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-13|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-14|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-15|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-16|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-17|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-18|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-19|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-20|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-21|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-22|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-23|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-24|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-25|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-26|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-27|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-28|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-29|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-09-30|5054.0|0|159.0|0|3.050067139842701|0|5213.0|0
0|2020-10-01|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-02|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-03|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-04|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-05|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-06|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-07|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-08|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-09|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-10|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-11|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-12|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-13|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-14|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-15|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-16|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-17|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-18|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-19|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-20|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-21|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-22|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-23|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-24|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-25|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-26|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-27|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-28|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-29|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-30|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-10-31|5276.0|0|160.0|0|2.9433406916850626|0|5436.0|0
0|2020-11-01|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-02|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-03|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-04|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-05|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-06|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-07|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-08|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-09|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-10|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-11|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-12|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-13|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-14|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-15|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-16|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-17|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-18|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-19|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-20|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-21|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-22|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-23|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-24|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-25|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-26|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-27|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-28|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-29|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-11-30|5182.0|0|181.0|0|3.3749766921499162|0|5363.0|0
0|2020-12-01|5220.0|0|222.0|0|4.0793825799338475|0|5442.0|0
0|2020-12-02|5220.0|0|222.0|0|4.0793825799338475|0|5442.0|0
0|2020-12-03|5220.0|0|222.0|0|4.0793825799338475|0|5442.0|0
0|2020-12-04|5220.0|0|222.0|0|4.0793825799338475|0|5442.0|0
0|2020-12-05|5220.0|0|222.0|0|4.0793825799338475|0|5442.0|0
0|2020-12-06|5220.0|0|222.0|0|4.0793825799338475|0|5442.0|0
