|dates|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dubuque_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dubuque_Iowa_UnitedStates.TotalPopulation.data|Dubuque_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|97311.0|0
