|dates|Yazoo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yazoo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yazoo_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Yazoo_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Yazoo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yazoo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yazoo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yazoo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
