|dates|Turner_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Turner_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Turner_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Turner_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Turner_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Turner_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Turner_Georgia_UnitedStates.TotalPopulation.data|Turner_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7985.0|0
