|dates|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chelan_Washington_UnitedStates.TotalPopulation.data|Chelan_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|77200.0|0
