|dates|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bienville_Louisiana_UnitedStates.TotalPopulation.data|Bienville_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13241.0|0
