|dates|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Habersham_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Habersham_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
