|dates|SanAugustine_Texas_UnitedStates.BLS_EmployedPopulation.data|SanAugustine_Texas_UnitedStates.BLS_EmployedPopulation.missing|SanAugustine_Texas_UnitedStates.BLS_UnemployedPopulation.data|SanAugustine_Texas_UnitedStates.BLS_UnemployedPopulation.missing|SanAugustine_Texas_UnitedStates.BLS_UnemploymentRate.data|SanAugustine_Texas_UnitedStates.BLS_UnemploymentRate.missing|SanAugustine_Texas_UnitedStates.BLS_LaborForcePopulation.data|SanAugustine_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-02|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-03|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-04|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-05|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-06|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-07|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-08|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-09|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-10|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-11|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-12|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-13|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-14|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-15|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-16|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-17|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-18|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-19|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-20|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-21|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-22|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-23|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-24|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-25|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-26|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-27|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-28|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-29|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-30|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-01-31|3108.0|0|192.5|0|5.832449628844114|0|3300.5|0
0|2020-02-01|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-02|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-03|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-04|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-05|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-06|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-07|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-08|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-09|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-10|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-11|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-12|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-13|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-14|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-15|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-16|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-17|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-18|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-19|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-20|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-21|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-22|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-23|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-24|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-25|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-26|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-27|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-28|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-02-29|3117.5|0|176.5|0|5.358227079538555|0|3294.0|0
0|2020-03-01|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
0|2020-03-02|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
0|2020-03-03|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
0|2020-03-04|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
0|2020-03-05|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
0|2020-03-06|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
0|2020-03-07|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
0|2020-03-08|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
0|2020-03-09|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
0|2020-03-10|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
0|2020-03-11|3046.0|0|246.5|0|7.486712224753227|0|3292.5|0
