|dates|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pima_Arizona_UnitedStates.TotalPopulation.data|Pima_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1047279.0|0
