|dates|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Graves_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Graves_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
