|dates|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Skagway_Alaska_UnitedStates.TotalPopulation.data|Skagway_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1183.0|0
