|dates|Mills_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mills_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mills_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mills_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mills_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mills_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mills_Texas_UnitedStates.TotalPopulation.data|Mills_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4873.0|0
