|dates|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Musselshell_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Musselshell_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
