|dates|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cochran_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cochran_Texas_UnitedStates.TotalPopulation.data|Cochran_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2853.0|0
