|dates|Union_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Union_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Union_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Union_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Union_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Union_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Union_Indiana_UnitedStates.TotalPopulation.data|Union_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7054.0|0
