|dates|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|DeerLodge_Montana_UnitedStates.NYT_ConfirmedDeaths.data|DeerLodge_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|DeerLodge_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
